datetime,high,low,average
2016-06-21 13:00:21,6220.43,6207.6,6217.51
2016-06-21 14:00:23,6213.58,6199.65,6202.94
2016-06-21 15:00:24,6199.65,6199.65,6199.65
2016-06-21 16:00:26,6212.29,6084.87,6154.07
2016-06-21 17:00:28,6084.87,6080.32,6081.66
2016-06-21 18:00:29,6080.32,6070.59,6073.94
2016-06-21 19:00:23,6070.59,5986.35,6013.32
2016-06-21 20:00:25,5993.56,5986.35,5991.38
2016-06-21 21:00:27,5993.56,5980.53,5991.96
2016-06-21 22:00:28,5980.53,5980.47,5980.52
2016-06-21 23:00:23,5981.97,5751.22,5903.77
2016-06-22 00:00:23,5751.22,5751.22,5751.22
2016-06-22 01:00:29,5751.22,5744.61,5749.53
2016-06-22 02:00:24,5744.61,5708.11,5713.20
2016-06-22 03:00:29,5708.11,5708.11,5708.11
2016-06-22 04:00:29,5708.11,5663.41,5694.90
2016-06-22 05:00:28,5702.15,5658.65,5662.83
2016-06-22 06:00:28,5744.94,5658.65,5732.95
2016-06-22 07:00:20,5809.47,5744.94,5797.32
2016-06-22 08:00:22,5806.34,5772.47,5778.93
2016-06-22 09:00:24,5811.96,5771.35,5789.98
2016-06-22 10:00:25,5811.96,5783.41,5785.50
2016-06-22 11:00:26,5783.41,5783.41,5783.41
2016-06-22 12:00:29,5783.45,5776.4,5778.58
2016-06-22 13:00:19,5776.4,5748.59,5763.36
2016-06-22 14:00:25,5750.97,5744.17,5747.57
2016-06-22 15:00:24,5747.31,5747.31,5747.31
2016-06-22 16:00:27,5757.21,5747.31,5748.92
2016-06-22 17:00:28,5757.21,5744.56,5755.07
2016-06-22 18:00:23,5745.47,5741.17,5743.76
2016-06-22 19:00:25,5741.17,5741.17,5741.17
2016-06-22 20:00:29,5741.17,5728.7,5729.61
2016-06-22 21:00:21,5729.14,5687.33,5706.89
2016-06-22 21:59:49,5701.47,5654.54,5670.87
2016-06-22 22:59:56,5654.54,5623.89,5652.26
2016-06-22 23:59:50,5623.89,5553.77,5566.44
2016-06-23 00:59:57,5563.2,5553.77,5559.20
2016-06-23 01:59:54,5508.58,5298.15,5366.49
2016-06-23 02:59:50,5298.15,5298.15,5298.15
2016-06-23 03:59:56,5305.38,5298.15,5303.08
2016-06-23 04:59:57,5318.73,5294.98,5310.25
2016-06-23 05:59:49,5411.42,5316.69,5379.25
2016-06-23 06:59:52,5412.03,5411.42,5411.45
2016-06-23 07:59:55,5412.03,5376.72,5377.56
2016-06-23 08:59:57,5376.72,5365.6,5369.39
2016-06-23 09:59:59,5367.9,5361.22,5364.64
2016-06-23 10:59:51,5361.67,5302.86,5346.89
2016-06-23 11:59:51,5302.86,5259.29,5274.45
2016-06-23 12:59:55,5259.29,5259.29,5259.29
2016-06-23 13:59:56,5259.29,5169.45,5178.35
2016-06-23 14:59:58,5169.45,5169.45,5169.45
2016-06-23 15:59:55,5169.47,5163.16,5168.18
2016-06-23 16:59:55,5163.16,5153.19,5156.37
2016-06-23 17:59:49,5153.33,5076.14,5103.53
2016-06-23 18:59:58,5076.14,5070.85,5075.03
2016-06-23 19:59:53,5086.6,5086.6,5086.60
2016-06-23 20:59:51,5086.83,5086.6,5086.78
2016-06-23 21:59:51,5103.38,5086.83,5100.65
2016-06-23 22:59:55,5110.43,5101.84,5104.42
2016-06-23 23:59:56,5112.07,5109.0,5110.16
2016-06-24 00:59:59,5162.29,5109.0,5111.48
2016-06-24 01:59:58,5183.83,5162.29,5173.01
2016-06-24 02:59:49,5183.83,5183.83,5183.83
2016-06-24 03:59:52,5215.16,5180.26,5194.88
2016-06-24 04:59:53,5221.46,5200.88,5209.36
2016-06-24 05:59:51,5265.57,5221.46,5249.77
2016-06-24 06:59:54,5287.73,5265.49,5273.16
2016-06-24 07:59:51,5282.81,5281.5,5282.04
2016-06-24 08:59:55,5285.42,5273.88,5283.10
2016-06-24 09:59:57,5275.5,5265.01,5273.94
2016-06-24 10:59:52,5281.18,5275.5,5276.51
2016-06-24 11:59:51,5290.09,5281.18,5289.28
2016-06-24 12:59:53,5310.24,5290.09,5297.31
2016-06-24 13:59:55,5312.1,5306.85,5310.98
2016-06-24 14:59:56,5306.85,5306.85,5306.85
2016-06-24 15:59:50,5306.85,5306.85,5306.85
2016-06-24 16:59:52,5308.54,5306.85,5308.50
2016-06-24 17:59:52,5569.91,5308.54,5493.30
2016-06-24 18:59:56,5569.91,5505.0,5561.06
2016-06-24 19:59:52,5507.69,5505.0,5506.71
2016-06-24 20:59:53,5635.45,5507.69,5591.13
2016-06-24 21:59:53,5635.45,5600.44,5606.14
2016-06-24 22:59:54,5600.44,5546.01,5592.47
2016-06-24 23:59:54,5546.01,5546.01,5546.01
2016-06-25 00:59:57,5546.01,5424.77,5489.17
2016-06-25 01:59:51,5484.5,5409.0,5433.64
2016-06-25 02:59:52,5484.5,5484.5,5484.50
2016-06-25 03:59:55,5484.5,5471.94,5482.16
2016-06-25 04:59:57,5471.94,5471.94,5471.94
2016-06-25 05:59:59,5471.94,4860.86,4993.49
2016-06-25 06:59:53,5505.0,4860.86,5100.54
2016-06-25 07:59:51,5507.69,5505.0,5506.79
2016-06-25 08:59:55,6089.75,5507.69,6043.15
2016-06-25 09:59:56,6101.76,6089.75,6097.49
2016-06-25 10:59:59,6101.76,6101.76,6101.76
2016-06-25 11:59:52,6101.76,6101.76,6101.76
2016-06-25 12:59:54,6102.24,6101.76,6102.12
2016-06-25 13:59:55,6102.24,6102.24,6102.24
2016-06-25 14:59:56,6102.24,6102.24,6102.24
2016-06-25 15:59:52,6102.24,6102.24,6102.24
2016-06-25 16:59:53,6102.24,5980.25,6077.84
2016-06-25 17:59:57,5980.25,5980.25,5980.25
2016-06-25 18:59:52,5980.25,5980.25,5980.25
2016-06-25 19:59:54,5980.25,5980.25,5980.25
2016-06-25 20:59:56,5964.3,5810.71,5887.51
2016-06-25 21:59:57,5810.71,5670.82,5716.37
2016-06-25 22:59:57,5670.82,5670.82,5670.82
2016-06-25 23:59:53,5670.82,5670.82,5670.82
2016-06-26 00:59:56,5670.82,5660.51,5663.09
2016-06-26 01:59:51,5660.51,5660.51,5660.51
2016-06-26 02:59:53,5660.51,5660.51,5660.51
2016-06-26 03:59:58,5660.51,5660.51,5660.51
2016-06-26 04:59:56,5980.25,5660.51,5771.72
2016-06-26 05:59:55,5980.25,5980.25,5980.25
2016-06-26 06:59:58,5980.25,5980.25,5980.25
2016-06-26 07:59:51,5980.25,5964.3,5979.90
2016-06-26 08:59:57,5964.3,5810.71,5882.15
2016-06-26 09:59:50,5810.71,5670.82,5712.15
2016-06-26 10:59:53,5820.45,5670.82,5810.25
2016-06-26 11:59:54,5820.45,5820.45,5820.45
2016-06-26 12:59:57,5820.45,5820.45,5820.45
2016-06-26 13:59:51,5820.45,5764.58,5809.02
2016-06-26 14:59:53,5764.58,5527.06,5600.58
2016-06-26 15:59:56,5527.06,5527.06,5527.06
2016-06-26 16:59:50,5527.06,5527.06,5527.06
2016-06-26 17:59:51,5538.04,5527.06,5533.03
2016-06-26 18:59:56,5538.04,5538.04,5538.04
2016-06-26 19:59:58,5538.04,5538.04,5538.04
2016-06-26 20:59:51,5542.85,5538.04,5542.63
2016-06-26 21:59:52,5542.85,5482.84,5533.30
2016-06-26 22:59:53,5482.84,5482.84,5482.84
2016-06-26 23:59:56,5482.84,5482.84,5482.84
2016-06-27 00:59:49,5482.84,5482.84,5482.84
2016-06-27 01:59:50,5482.84,5465.86,5477.56
2016-06-27 02:59:54,5615.76,5465.86,5588.51
2016-06-27 03:59:55,5615.76,5615.76,5615.76
2016-06-27 04:59:59,5615.76,5615.76,5615.76
2016-06-27 05:59:54,5889.13,5614.04,5677.50
2016-06-27 06:59:55,5889.13,5872.62,5877.23
2016-06-27 07:59:56,5872.62,5872.04,5872.21
2016-06-27 08:59:59,5879.59,5748.6,5826.00
2016-06-27 09:59:54,5749.23,5748.6,5748.83
2016-06-27 10:59:54,5755.44,5741.36,5746.67
2016-06-27 11:59:52,5740.47,5740.47,5740.47
2016-06-27 12:59:56,5740.47,5737.59,5738.66
2016-06-27 13:59:56,5739.67,5739.38,5739.51
2016-06-27 14:59:58,5739.67,5696.16,5699.66
2016-06-27 15:59:59,5699.85,5699.85,5699.85
2016-06-27 16:59:53,5700.26,5699.85,5700.04
2016-06-27 17:59:55,5700.26,5635.33,5678.12
2016-06-27 18:59:56,5638.51,5635.33,5638.16
2016-06-27 19:59:51,5638.51,5637.06,5637.33
2016-06-27 20:59:17,5657.23,5629.88,5648.66
2016-06-27 21:59:21,5657.23,5655.79,5656.52
2016-06-27 22:59:23,5655.79,5609.55,5625.43
2016-06-27 23:59:23,5615.69,5614.25,5614.82
2016-06-28 00:59:24,5615.69,5609.0,5613.32
2016-06-28 01:59:26,5683.04,5605.02,5612.33
2016-06-28 02:59:28,5683.04,5605.26,5625.12
2016-06-28 03:59:21,5665.21,5605.26,5658.24
2016-06-28 04:59:24,5715.29,5658.72,5688.37
2016-06-28 05:59:25,5715.29,5713.11,5714.94
2016-06-28 06:59:27,5730.1,5712.92,5716.38
2016-06-28 07:59:29,5732.33,5730.1,5732.28
2016-06-28 08:59:24,5756.32,5732.33,5753.12
2016-06-28 09:59:28,5756.32,5754.23,5754.94
2016-06-28 10:59:20,5754.23,5728.25,5732.45
2016-06-28 11:59:22,5750.27,5734.67,5749.17
2016-06-28 12:59:26,5750.27,5750.27,5750.27
2016-06-28 13:59:27,5751.64,5748.54,5750.80
2016-06-28 14:59:21,5754.75,5742.1,5744.16
2016-06-28 15:59:29,5754.75,5753.48,5754.49
2016-06-28 16:59:24,5753.75,5738.91,5746.48
2016-06-28 17:59:27,5738.91,5738.91,5738.91
2016-06-28 18:59:28,5738.91,5732.85,5736.40
2016-06-28 19:59:29,5732.85,5729.84,5732.30
2016-06-28 20:59:22,5729.84,5724.71,5727.80
2016-06-28 21:59:24,5739.32,5723.61,5734.55
2016-06-28 22:59:25,5760.81,5734.62,5755.67
2016-06-28 23:59:27,5735.91,5735.91,5735.91
2016-06-29 00:59:21,5735.91,5731.64,5735.62
2016-06-29 01:59:26,5755.72,5729.05,5733.47
2016-06-29 02:59:28,5757.23,5755.72,5756.99
2016-06-29 03:59:22,5761.46,5757.23,5758.08
2016-06-29 04:59:25,5760.68,5760.68,5760.68
2016-06-29 05:59:27,5760.68,5748.15,5752.02
2016-06-29 06:59:20,5752.17,5752.17,5752.17
2016-06-29 07:59:23,5772.34,5752.17,5758.39
2016-06-29 08:59:28,5772.34,5759.35,5767.58
2016-06-29 09:59:21,5761.53,5739.62,5743.92
2016-06-29 10:59:26,5739.62,5718.66,5725.33
2016-06-29 11:59:29,5718.66,5703.56,5707.72
2016-06-29 12:59:21,5707.99,5703.56,5705.67
2016-06-29 13:59:20,5708.52,5707.99,5708.24
2016-06-29 14:59:25,5710.16,5708.52,5709.24
2016-06-29 15:59:26,5710.17,5710.16,5710.16
2016-06-29 16:59:21,5710.17,5708.17,5709.89
2016-06-29 17:59:25,5715.92,5708.17,5710.63
2016-06-29 18:59:26,5709.38,5709.38,5709.38
2016-06-29 19:59:28,5709.38,5676.77,5702.13
2016-06-29 20:59:29,5693.52,5676.77,5682.19
2016-06-29 21:59:21,5679.08,5679.08,5679.08
2016-06-29 22:59:19,5681.4,5654.48,5664.03
2016-06-29 23:59:23,5710.02,5681.4,5696.03
2016-06-30 00:59:28,5710.02,5662.47,5690.77
2016-06-30 01:59:28,5662.47,5652.26,5656.44
2016-06-30 02:59:24,5652.26,5608.05,5626.31
2016-06-30 03:59:22,5608.05,5584.15,5592.06
2016-06-30 04:59:22,5584.91,5583.84,5584.15
2016-06-30 05:59:25,5592.59,5584.91,5586.31
2016-06-30 06:59:23,5597.79,5592.59,5597.55
2016-06-30 07:59:27,5597.79,5597.79,5597.79
2016-06-30 08:59:20,5597.79,5588.12,5593.33
2016-06-30 09:59:23,5588.48,5588.48,5588.48
2016-06-30 10:59:27,5590.59,5579.51,5582.03
2016-06-30 11:59:27,5592.72,5590.59,5592.62
2016-06-30 12:59:26,5593.84,5592.72,5592.88
2016-06-30 13:59:29,5593.84,5593.84,5593.84
2016-06-30 14:59:22,5603.29,5587.58,5597.68
2016-06-30 15:59:23,5590.39,5587.58,5590.20
2016-06-30 16:59:24,5591.4,5590.2,5591.06
2016-06-30 17:59:29,5602.23,5591.4,5599.78
2016-06-30 18:59:21,5593.32,5593.32,5593.32
2016-06-30 19:59:24,5599.89,5593.32,5598.11
2016-06-30 20:59:24,5615.94,5599.89,5609.96
2016-06-30 21:59:21,5615.94,5615.94,5615.94
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
2016-06-30 22:16:03,5635.65,5615.94,5620.87
